lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,name
11.185599999999999,10.827399999999999,22.674199999999995,16.767999999999997,60.25,58.75,108.5,84.25,1.0,1.25,2.5,2.0,1.75,5.25,7.0,6.5,0.5403,0.7065750000000001,1.2487499999999998,1.0569000000000002,34.7575,79.51249999999999,124.47130700000002,119.07815349999998,0.0,0.7900000000000001,1.3325,1.6675000000000002,0.0,1.75,5.0,4.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-3.0,0.0,-0.03500000000000003,0.14999999999999997,0.029999999999999943,0.0,-5.4750000000000005,-5.003555,-9.251777500000001,10.5376,14.182399999999998,23.935200000000002,25.671,56.5,69.5,122.25,117.75,1.0,1.75,2.75,3.25,3.75,9.0,12.5,13.75,0.5477,0.924175,1.479275,1.6326250000000002,41.425000000000004,114.6881535,169.44065350000002,204.40196050000003,0.0,1.0225000000000002,1.2675000000000003,2.3550000000000004,0.0,3.25,3.75,8.25,0.0,0.0,0.0,0.0,0.0,-0.75,-1.25,-2.5,0.0,0.05999999999999997,0.04999999999999996,0.20999999999999994,0.0,-5.2017775,-7.1517775000000015,-10.2053325,UWUKII_clean_primitive
11.185599999999999,10.827399999999999,22.674199999999995,16.767999999999997,60.25,58.75,108.5,84.25,1.0,1.25,2.5,2.0,1.75,5.25,7.0,6.5,0.5403,0.7065750000000001,1.24875,1.0569000000000002,34.7575,79.51249999999999,124.47130700000002,119.07815350000001,0.0,0.7900000000000001,1.3325,1.6675000000000002,0.0,1.75,5.0,4.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-3.0,0.0,-0.03500000000000003,0.14999999999999997,0.029999999999999943,0.0,-5.4750000000000005,-5.003555,-9.251777500000001,10.5376,14.1824,23.9352,25.670999999999996,56.5,69.5,122.25,117.75,1.0,1.75,2.75,3.25,3.75,9.0,12.5,13.75,0.5477,0.924175,1.4792750000000001,1.632625,41.425000000000004,114.6881535,169.44065350000002,204.40196050000003,0.0,1.0225000000000002,1.2675000000000005,2.3550000000000004,0.0,3.25,3.75,8.25,0.0,0.0,0.0,0.0,0.0,-0.75,-1.25,-2.5,0.0,0.05999999999999997,0.04999999999999996,0.20999999999999994,0.0,-5.2017775,-7.151777500000001,-10.205332500000003,UWUKII_clean_primitive
11.315199999999999,10.416319999999999,20.922879999999996,16.923199999999998,61.0,56.6,107.8,86.6,1.0,1.2,2.2,2.0,1.6,4.4,6.0,6.4,0.53882,0.6776800000000001,1.1625,1.0703600000000002,33.424,75.588,110.5025228,119.2185228,0.0,0.8100000000000002,1.076,1.6900000000000002,0.0,1.8,3.2,4.6,0.0,0.0,0.0,0.0,0.0,-1.8,-1.8,-3.2,0.0,-0.03600000000000003,0.03599999999999996,0.007999999999999941,0.0,-5.580000000000001,-5.781422000000001,-9.801422,10.1056,15.985866666666666,25.045066666666667,26.150666666666666,54.0,76.66666666666667,125.66666666666667,122.66666666666667,1.0,2.0,3.0,3.3333333333333335,4.666666666666667,11.0,14.333333333333334,14.333333333333334,0.5526333333333333,1.0448666666666666,1.6073666666666668,1.7096,45.870000000000005,132.95420466666667,196.59420466666668,221.49174266666668,0.0,1.0666666666666669,1.3933333333333338,2.266666666666667,0.0,3.6666666666666665,4.333333333333333,7.666666666666667,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,-2.0,0.0,0.09333333333333331,0.07999999999999996,0.17999999999999994,0.0,-4.9357033333333336,-7.535703333333334,-10.571406666666668,UWUKII_clean_primitive
11.185599999999999,10.827399999999999,22.674199999999995,16.767999999999997,60.25,58.75,108.5,84.25,1.0,1.25,2.5,2.0,1.75,5.25,7.0,6.5,0.5403,0.7065750000000001,1.2487499999999998,1.0569000000000002,34.7575,79.51249999999999,124.47130700000001,119.07815349999998,0.0,0.7900000000000001,1.3325,1.6675000000000002,0.0,1.75,5.0,4.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-3.0,0.0,-0.03500000000000003,0.14999999999999997,0.029999999999999943,0.0,-5.4750000000000005,-5.003555,-9.251777500000001,10.5376,14.1824,23.935200000000002,25.671,56.5,69.5,122.25,117.75,1.0,1.75,2.75,3.25,3.75,9.0,12.5,13.75,0.5477,0.924175,1.479275,1.632625,41.425000000000004,114.6881535,169.44065350000002,204.40196050000003,0.0,1.0225000000000002,1.2675000000000003,2.3550000000000004,0.0,3.25,3.75,8.25,0.0,0.0,0.0,0.0,0.0,-0.75,-1.25,-2.5,0.0,0.05999999999999997,0.04999999999999996,0.20999999999999994,0.0,-5.2017775,-7.151777500000001,-10.205332500000003,UWUKII_clean_primitive
11.185599999999999,10.827399999999999,22.674199999999995,16.767999999999997,60.25,58.75,108.5,84.25,1.0,1.25,2.5,2.0,1.75,5.25,7.0,6.5,0.5403,0.7065750000000001,1.2487499999999998,1.0569000000000002,34.7575,79.51249999999999,124.47130700000002,119.07815349999998,0.0,0.7900000000000001,1.3325,1.6675000000000002,0.0,1.75,5.0,4.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-3.0,0.0,-0.03500000000000003,0.14999999999999997,0.029999999999999943,0.0,-5.4750000000000005,-5.003555,-9.251777500000001,10.5376,14.1824,23.9352,25.671000000000003,56.5,69.5,122.25,117.75,1.0,1.75,2.75,3.25,3.75,9.0,12.5,13.75,0.5477,0.924175,1.4792750000000001,1.632625,41.425000000000004,114.6881535,169.44065350000002,204.40196050000003,0.0,1.0225000000000002,1.2675000000000005,2.3550000000000004,0.0,3.25,3.75,8.25,0.0,0.0,0.0,0.0,0.0,-0.75,-1.25,-2.5,0.0,0.05999999999999997,0.04999999999999996,0.20999999999999996,0.0,-5.2017775,-7.151777500000001,-10.2053325,UWUKII_clean_primitive
11.315199999999999,10.416319999999999,22.260479999999994,16.923199999999998,61.0,56.6,109.2,86.6,1.0,1.2,2.4,2.0,1.6,4.8,6.4,6.4,0.53882,0.6776800000000001,1.2179999999999997,1.0703600000000002,33.424,75.588,117.1730456,119.21852279999999,0.0,0.8100000000000002,1.2440000000000002,1.6900000000000002,0.0,1.8,4.4,4.6,0.0,0.0,0.0,0.0,0.0,-2.0,-1.6,-3.2,0.0,-0.03600000000000003,0.11199999999999996,0.007999999999999941,0.0,-5.58,-5.202844000000001,-9.801422,10.1056,15.985866666666666,25.045066666666667,28.379999999999995,54.0,76.66666666666667,125.66666666666667,125.0,1.0,2.0,3.0,3.6666666666666665,4.666666666666667,11.0,15.333333333333334,16.333333333333332,0.5526333333333333,1.0448666666666666,1.6073666666666668,1.8021,45.870000000000005,132.95420466666667,196.59420466666668,232.6092806666667,0.0,1.0666666666666669,1.3933333333333338,2.546666666666667,0.0,3.6666666666666665,4.333333333333333,9.666666666666666,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,-2.0,0.0,0.09333333333333331,0.07999999999999996,0.30666666666666664,0.0,-4.9357033333333336,-7.535703333333334,-9.607110000000002,UWUKII_clean_primitive
11.185599999999999,10.827399999999999,22.674199999999995,16.767999999999997,60.25,58.75,108.5,84.25,1.0,1.25,2.5,2.0,1.75,5.25,7.0,6.5,0.5403,0.7065750000000001,1.24875,1.0569000000000002,34.7575,79.51249999999999,124.47130700000002,119.07815350000001,0.0,0.7900000000000001,1.3325,1.6675000000000002,0.0,1.75,5.0,4.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-3.0,0.0,-0.03500000000000003,0.14999999999999997,0.029999999999999943,0.0,-5.4750000000000005,-5.003555,-9.251777500000001,10.5376,14.1824,23.9352,25.670999999999996,56.5,69.5,122.25,117.75,1.0,1.75,2.75,3.25,3.75,9.0,12.5,13.75,0.5477,0.924175,1.4792750000000001,1.632625,41.425000000000004,114.6881535,169.44065350000002,204.40196050000003,0.0,1.0225000000000002,1.2675000000000005,2.3550000000000004,0.0,3.25,3.75,8.25,0.0,0.0,0.0,0.0,0.0,-0.75,-1.25,-2.5,0.0,0.05999999999999997,0.04999999999999996,0.20999999999999994,0.0,-5.2017775,-7.151777500000001,-10.205332500000003,UWUKII_clean_primitive
11.315199999999999,10.416319999999999,20.922879999999996,16.923199999999998,61.0,56.6,107.8,86.6,1.0,1.2,2.2,2.0,1.6,4.4,6.0,6.4,0.53882,0.6776800000000001,1.1624999999999999,1.0703600000000002,33.424,75.588,110.50252280000002,119.21852279999999,0.0,0.8100000000000002,1.076,1.6900000000000002,0.0,1.8,3.2,4.6,0.0,0.0,0.0,0.0,0.0,-1.8,-1.8,-3.2,0.0,-0.03600000000000003,0.03599999999999996,0.007999999999999941,0.0,-5.58,-5.781422000000001,-9.801422,10.1056,15.985866666666666,25.045066666666667,26.150666666666666,54.0,76.66666666666667,125.66666666666667,122.66666666666667,1.0,2.0,3.0,3.3333333333333335,4.666666666666667,11.0,14.333333333333334,14.333333333333334,0.5526333333333333,1.0448666666666666,1.6073666666666668,1.7096,45.870000000000005,132.95420466666667,196.59420466666668,221.4917426666667,0.0,1.0666666666666669,1.3933333333333338,2.266666666666667,0.0,3.6666666666666665,4.333333333333333,7.666666666666667,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,-2.0,0.0,0.09333333333333331,0.07999999999999996,0.17999999999999994,0.0,-4.9357033333333336,-7.535703333333334,-10.571406666666668,UWUKII_clean_primitive
11.185599999999999,10.827399999999999,22.674199999999995,16.767999999999997,60.25,58.75,108.5,84.25,1.0,1.25,2.5,2.0,1.75,5.25,7.0,6.5,0.5403,0.7065750000000001,1.24875,1.0569000000000002,34.7575,79.51249999999999,124.47130700000002,119.07815350000001,0.0,0.7900000000000001,1.3325,1.6675000000000002,0.0,1.75,5.0,4.75,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-3.0,0.0,-0.03500000000000003,0.14999999999999997,0.029999999999999943,0.0,-5.4750000000000005,-5.003555,-9.251777500000001,10.5376,14.182399999999998,23.935200000000002,25.671,56.5,69.5,122.25,117.75,1.0,1.75,2.75,3.25,3.75,9.0,12.5,13.75,0.5477,0.9241750000000001,1.4792750000000001,1.632625,41.425,114.6881535,169.44065350000002,204.40196050000003,0.0,1.0225000000000002,1.2675000000000003,2.3550000000000004,0.0,3.25,3.75,8.25,0.0,0.0,0.0,0.0,0.0,-0.75,-1.25,-2.5,0.0,0.05999999999999997,0.04999999999999996,0.20999999999999994,0.0,-5.201777500000001,-7.151777500000001,-10.2053325,UWUKII_clean_primitive
11.315199999999999,10.416319999999999,22.260479999999994,16.923199999999998,61.0,56.6,109.2,86.6,1.0,1.2,2.4,2.0,1.6,4.8,6.4,6.4,0.53882,0.6776800000000001,1.218,1.0703600000000002,33.424,75.588,117.1730456,119.2185228,0.0,0.8100000000000002,1.2440000000000002,1.6900000000000002,0.0,1.8,4.4,4.6,0.0,0.0,0.0,0.0,0.0,-2.0,-1.6,-3.2,0.0,-0.03600000000000003,0.11199999999999996,0.007999999999999941,0.0,-5.580000000000001,-5.202844000000001,-9.801422,10.1056,15.985866666666665,25.045066666666667,28.38,54.0,76.66666666666667,125.66666666666667,125.0,1.0,2.0,3.0,3.6666666666666665,4.666666666666667,11.0,15.333333333333334,16.333333333333332,0.5526333333333333,1.0448666666666666,1.6073666666666666,1.8021,45.870000000000005,132.95420466666667,196.59420466666668,232.6092806666667,0.0,1.0666666666666669,1.3933333333333338,2.546666666666667,0.0,3.6666666666666665,4.333333333333333,9.666666666666666,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,-2.0,0.0,0.09333333333333331,0.07999999999999996,0.3066666666666666,0.0,-4.9357033333333336,-7.535703333333334,-9.60711,UWUKII_clean_primitive
