lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,name
9.2416,15.504,30.369600000000005,14.440000000000001,49.0,84.0,105.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.6949999999999998,0.855,54.760000000000005,167.24,205.08522800000003,116.97261400000001,0.0,0.9800000000000004,2.17,1.33,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.74,0.36,0.0,-7.800000000000001,1.8857800000000005,-1.00711,9.2416,23.256,45.8736,35.568,49.0,126.0,189.0,105.0,1.0,3.0,6.0,5.0,9.0,27.0,39.0,27.0,0.5625,1.7325,2.8499999999999996,1.9874999999999998,54.760000000000005,250.86,372.32522800000004,267.29784200000006,0.0,1.4700000000000006,3.1500000000000004,3.5,0.0,3.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,-0.06000000000000005,0.7,1.1,0.0,-11.700000000000001,-5.914220000000001,0.8786700000000001,VOFSEQ
11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,13.157999999999998,31.028799999999997,33.88399999999999,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5328999999999999,0.8431500000000001,1.66075,1.9564000000000001,28.09,89.835,157.712683,203.557683,0.0,1.3350000000000004,3.0200000000000005,3.910000000000001,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06000000000000005,0.2799999999999999,0.23999999999999988,0.0,-9.000000000000002,-11.207110000000002,-17.207110000000004,VOFSEQ
9.2416,15.504,30.369600000000005,14.440000000000001,49.0,84.0,105.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.6949999999999998,0.855,54.760000000000005,167.24,205.08522800000003,116.97261400000001,0.0,0.9800000000000004,2.17,1.33,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.74,0.36,0.0,-7.800000000000001,1.8857800000000005,-1.00711,9.2416,23.256,45.8736,35.568,49.0,126.0,189.0,105.0,1.0,3.0,6.0,5.0,9.0,27.0,39.0,27.0,0.5625,1.7325,2.85,1.9874999999999998,54.760000000000005,250.86,372.32522800000004,267.29784200000006,0.0,1.4700000000000006,3.1500000000000004,3.5,0.0,3.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,-0.06000000000000005,0.7,1.1,0.0,-11.700000000000001,-5.91422,0.8786700000000001,VOFSEQ
11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,13.157999999999998,31.028799999999997,33.884,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5328999999999999,0.8431500000000001,1.6607500000000002,1.9564000000000004,28.09,89.83500000000001,157.71268300000003,203.557683,0.0,1.3350000000000002,3.0200000000000005,3.9100000000000006,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06000000000000005,0.2799999999999999,0.23999999999999988,0.0,-9.000000000000002,-11.207110000000002,-17.207110000000004,VOFSEQ
9.2416,15.504,30.369600000000005,14.440000000000001,49.0,84.0,105.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.6949999999999998,0.855,54.760000000000005,167.24,205.08522800000003,116.97261400000001,0.0,0.9800000000000004,2.17,1.33,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.74,0.36,0.0,-7.800000000000001,1.8857800000000005,-1.00711,9.2416,23.256,45.8736,35.568,49.0,126.0,189.0,105.0,1.0,3.0,6.0,5.0,9.0,27.0,39.0,27.0,0.5625,1.7325,2.8499999999999996,1.9874999999999998,54.760000000000005,250.86,372.32522800000004,267.29784200000006,0.0,1.4700000000000006,3.1500000000000004,3.5,0.0,3.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,-0.06000000000000005,0.7,1.1,0.0,-11.700000000000001,-5.914220000000001,0.8786700000000001,VOFSEQ
11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,13.157999999999998,31.028799999999997,33.88399999999999,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5328999999999999,0.8431500000000001,1.66075,1.9564000000000001,28.09,89.835,157.712683,203.557683,0.0,1.3350000000000004,3.0200000000000005,3.910000000000001,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06000000000000005,0.2799999999999999,0.23999999999999988,0.0,-9.000000000000002,-11.207110000000002,-17.207110000000004,VOFSEQ
9.2416,15.504,30.3696,14.440000000000001,49.0,84.0,105.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.6949999999999998,0.855,54.760000000000005,167.24,205.08522800000003,116.97261400000001,0.0,0.9800000000000004,2.17,1.33,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.74,0.36,0.0,-7.800000000000001,1.8857800000000005,-1.00711,9.2416,23.256,45.8736,35.568000000000005,49.0,126.0,189.0,105.0,1.0,3.0,6.0,5.0,9.0,27.0,39.0,27.0,0.5625,1.7325,2.8499999999999996,1.9874999999999998,54.760000000000005,250.86,372.32522800000004,267.29784200000006,0.0,1.4700000000000006,3.1500000000000004,3.5,0.0,3.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,-0.06000000000000005,0.7,1.1,0.0,-11.700000000000001,-5.914220000000001,0.8786700000000005,VOFSEQ
11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,13.157999999999998,31.028799999999997,33.884,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5328999999999999,0.8431500000000001,1.66075,1.9564000000000001,28.09,89.83500000000001,157.712683,203.557683,0.0,1.3350000000000004,3.0200000000000005,3.910000000000001,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06000000000000005,0.2799999999999999,0.23999999999999988,0.0,-9.000000000000002,-11.207110000000002,-17.207110000000004,VOFSEQ
11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,13.157999999999998,31.028799999999997,33.88399999999999,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5328999999999999,0.8431500000000001,1.6607500000000002,1.9564000000000004,28.09,89.83500000000001,157.71268300000003,203.557683,0.0,1.3350000000000002,3.0200000000000005,3.9100000000000006,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06000000000000005,0.2799999999999999,0.23999999999999988,0.0,-9.000000000000002,-11.207110000000004,-17.207110000000004,VOFSEQ
9.2416,15.504,30.369600000000002,14.440000000000001,49.0,84.0,105.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.6949999999999998,0.855,54.760000000000005,167.24,205.08522800000003,116.97261400000001,0.0,0.9800000000000004,2.17,1.33,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.74,0.36,0.0,-7.800000000000001,1.8857800000000005,-1.00711,9.2416,23.256,45.8736,35.568,49.0,126.0,189.0,105.0,1.0,3.0,6.0,5.0,9.0,27.0,39.0,27.0,0.5625,1.7325,2.8499999999999996,1.9874999999999998,54.760000000000005,250.86,372.32522800000004,267.29784200000006,0.0,1.4700000000000006,3.1500000000000004,3.5,0.0,3.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,-0.06000000000000005,0.7,1.1,0.0,-11.700000000000001,-5.914220000000001,0.8786700000000005,VOFSEQ
9.2416,15.504,30.3696,14.440000000000001,49.0,84.0,105.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.6949999999999998,0.855,54.760000000000005,167.24,205.08522800000003,116.97261400000001,0.0,0.9800000000000004,2.17,1.33,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.74,0.36,0.0,-7.800000000000001,1.8857800000000005,-1.00711,9.2416,23.256,45.8736,35.568000000000005,49.0,126.0,189.0,105.0,1.0,3.0,6.0,5.0,9.0,27.0,39.0,27.0,0.5625,1.7325,2.8499999999999996,1.9874999999999998,54.760000000000005,250.86,372.32522800000004,267.29784200000006,0.0,1.4700000000000006,3.1500000000000004,3.5,0.0,3.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,-0.06000000000000005,0.7,1.1,0.0,-11.700000000000001,-5.914220000000001,0.8786700000000005,VOFSEQ
11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,13.157999999999998,31.028799999999997,33.884,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5328999999999999,0.8431500000000001,1.66075,1.9564000000000001,28.09,89.83500000000001,157.712683,203.557683,0.0,1.3350000000000004,3.0200000000000005,3.910000000000001,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06000000000000005,0.2799999999999999,0.23999999999999988,0.0,-9.000000000000002,-11.207110000000002,-17.207110000000004,VOFSEQ
11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,13.157999999999998,31.028799999999997,33.88399999999999,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5328999999999999,0.8431500000000001,1.6607500000000002,1.9564000000000004,28.09,89.83500000000001,157.71268300000003,203.557683,0.0,1.3350000000000002,3.0200000000000005,3.9100000000000006,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06000000000000005,0.2799999999999999,0.23999999999999988,0.0,-9.000000000000002,-11.207110000000004,-17.207110000000004,VOFSEQ
